match_no,inningno,over,ballnumber,batter_id,bowler_id,score,outcome,comment
2,1,9.5,60,36,233,1,1,"Varun Chakravarthy to Bhanuka Rajapaksa, 1 run,"
2,1,9.6,61,210,233,1,1,"Varun Chakravarthy to Shikhar Dhawan, 1 run,"
2,1,10.1,62,210,228,4,4,"Umesh Yadav to Shikhar Dhawan, Four,"
2,1,10.2,63,210,228,1,1,"Umesh Yadav to Shikhar Dhawan, 1 run,"
2,1,10.3,64,36,228,2,2,"Umesh Yadav to Bhanuka Rajapaksa, 2 runs,"
2,1,10.4,65,36,228,2,2,"Umesh Yadav to Bhanuka Rajapaksa, 2 runs,"
2,1,10.5,66,36,228,0,0,"Umesh Yadav to Bhanuka Rajapaksa, no run,"
2,1,10.6,67,36,228,0,w,"Umesh Yadav to Bhanuka Rajapaksa, no run,                           Wicket - c RK Singh b UT Yadav batsmen out 50(32)"
2,1,11.1,68,210,216,1,1,"Sunil Narine to Shikhar Dhawan, 1 run,"
2,1,11.2,69,87,216,1,1,"Sunil Narine to Jitesh Sharma, 1 run,"
2,1,11.3,70,210,216,1,1wd,"Sunil Narine to Shikhar Dhawan, 1 wide,"
2,1,11.3,71,210,216,1,1,"Sunil Narine to Shikhar Dhawan, 1 run,"
2,1,11.4,72,87,216,2,2,"Sunil Narine to Jitesh Sharma, 2 runs,"
2,1,11.5,73,87,216,0,0,"Sunil Narine to Jitesh Sharma, no run,"
2,1,11.6,74,87,216,6,6,"Sunil Narine to Jitesh Sharma, Six,"
2,1,12.1,75,210,228,1,1,"Umesh Yadav to Shikhar Dhawan, 1 run,"
2,1,12.2,76,87,228,0,0,"Umesh Yadav to Jitesh Sharma, no run,"
2,1,12.3,77,87,228,1,1,"Umesh Yadav to Jitesh Sharma, 1 run,"
2,1,12.4,78,210,228,1,1,"Umesh Yadav to Shikhar Dhawan, 1 run,"
2,1,12.5,79,87,228,4,4,"Umesh Yadav to Jitesh Sharma, Four,"
2,1,12.6,80,87,228,1,1,"Umesh Yadav to Jitesh Sharma, 1 run,"
2,1,13.1,81,87,224,0,0,"Tim Southee to Jitesh Sharma, no run,"
2,1,13.2,82,87,224,6,6,"Tim Southee to Jitesh Sharma, Six,"
2,1,13.3,83,87,224,0,w,"Tim Southee to Jitesh Sharma, no run,                           Wicket - c UT Yadav b Tim Southee batsmen out 21(11)"
2,1,13.4,84,214,224,4,4,"Tim Southee to Sikandar Raza, Four,"
2,1,13.5,85,214,224,1,1,"Tim Southee to Sikandar Raza, 1 run,"
2,1,13.6,86,210,224,2,2,"Tim Southee to Shikhar Dhawan, 2 runs,"
2,1,14.1,87,214,233,0,0,"Varun Chakravarthy to Sikandar Raza, no run,"
2,1,14.2,88,214,233,1,1,"Varun Chakravarthy to Sikandar Raza, 1 run,"
2,1,14.3,89,210,233,0,w,"Varun Chakravarthy to Shikhar Dhawan, no run,                           Wicket - b Varun Chakravarthy batsmen out 40(29)"
2,1,14.4,90,202,233,0,0,"Varun Chakravarthy to Sam Curran, no run,"
2,1,14.5,91,202,233,0,0,"Varun Chakravarthy to Sam Curran, no run,"
2,1,14.6,92,202,233,0,0,"Varun Chakravarthy to Sam Curran, no run,"
2,1,15.1,93,214,209,1,1,"Shardul Thakur to Sikandar Raza, 1 run,"
2,1,15.2,94,202,209,2,2,"Shardul Thakur to Sam Curran, 2 runs,"
2,1,15.3,95,202,209,1,1,"Shardul Thakur to Sam Curran, 1 run,"
2,1,15.4,96,214,209,6,6,"Shardul Thakur to Sikandar Raza, Six,"
2,1,15.5,97,214,209,0,0,"Shardul Thakur to Sikandar Raza, no run,"
2,1,15.6,98,214,209,0,0,"Shardul Thakur to Sikandar Raza, no run,"
2,1,16.1,99,202,233,1,1wd,"Varun Chakravarthy to Sam Curran, 1 wide,"
2,1,16.1,100,202,233,1,1,"Varun Chakravarthy to Sam Curran, 1 run,"
2,1,16.2,101,214,233,1,1,"Varun Chakravarthy to Sikandar Raza, 1 run,"
2,1,16.3,102,202,233,1,1,"Varun Chakravarthy to Sam Curran, 1 run,"
2,1,16.4,103,214,233,1,1,"Varun Chakravarthy to Sikandar Raza, 1 run,"
2,1,16.5,104,202,233,0,0,"Varun Chakravarthy to Sam Curran, no run,"
2,1,16.6,105,202,233,6,6,"Varun Chakravarthy to Sam Curran, Six,"
2,1,17.1,106,214,216,1,1,"Sunil Narine to Sikandar Raza, 1 run,"
2,1,17.2,107,202,216,2,2,"Sunil Narine to Sam Curran, 2 runs,"
2,1,17.3,108,202,216,1,1,"Sunil Narine to Sam Curran, 1 run,"
2,1,17.4,109,214,216,0,0,"Sunil Narine to Sikandar Raza, no run,"
2,1,17.5,110,214,216,0,w,"Sunil Narine to Sikandar Raza, no run,                           Wicket - c N Rana b SP Narine batsmen out 16(13)"
2,1,17.6,111,208,216,0,0,"Sunil Narine to Shahrukh Khan, no run,"
2,1,18.1,112,202,209,1,1,"Shardul Thakur to Sam Curran, 1 run,"
2,1,18.2,113,208,209,1,1,"Shardul Thakur to Shahrukh Khan, 1 run,"
2,1,18.3,114,202,209,1,1,"Shardul Thakur to Sam Curran, 1 run,"
2,1,18.4,115,208,209,0,0,"Shardul Thakur to Shahrukh Khan, no run,"
2,1,18.5,116,208,209,4,4,"Shardul Thakur to Shahrukh Khan, Four,"
2,1,18.6,117,208,209,1,1,"Shardul Thakur to Shahrukh Khan, 1 run,"
2,1,19.1,118,208,224,4,4,"Tim Southee to Shahrukh Khan, Four,"
2,1,19.2,119,208,224,1,1,"Tim Southee to Shahrukh Khan, 1 run,"
2,1,19.3,120,202,224,6,6,"Tim Southee to Sam Curran, Six,"
2,1,19.4,121,202,224,2,2,"Tim Southee to Sam Curran, 2 runs,"
2,1,19.5,122,202,224,2,2,"Tim Southee to Sam Curran, 2 runs,"
2,1,19.6,123,202,224,0,0,"Tim Southee to Sam Curran, no run,"
2,2,0.1,1,124,202,0,0,"Sam Curran to Mandeep Singh, no run,"
2,2,0.2,2,124,202,1,1,"Sam Curran to Mandeep Singh, 1 run,"
2,2,0.3,3,176,202,1,1,"Sam Curran to Rahmanullah Gurbaz, 1 run,"
2,2,0.4,4,124,202,1,1,"Sam Curran to Mandeep Singh, 1 run,"
2,2,0.5,5,176,202,6,6,"Sam Curran to Rahmanullah Gurbaz, Six,"
2,2,0.6,6,176,202,4,4,"Sam Curran to Rahmanullah Gurbaz, Four,"
2,2,1.1,7,124,29,0,w,"Arshdeep Singh to Mandeep Singh, no run,                           Wicket - c Sam Curran b Arshdeep Singh batsmen out 2(4)"
2,2,1.2,8,26,29,0,0,"Arshdeep Singh to Anukul Roy, no run,"
2,2,1.3,9,26,29,4,4,"Arshdeep Singh to Anukul Roy, Four,"
2,2,1.4,10,26,29,0,0,"Arshdeep Singh to Anukul Roy, no run,"
2,2,1.5,11,26,29,0,0,"Arshdeep Singh to Anukul Roy, no run,"
2,2,1.6,12,26,29,0,w,"Arshdeep Singh to Anukul Roy, no run,                           Wicket - c Sikandar Raza b Arshdeep Singh batsmen out 4(5)"
2,2,2.1,13,176,202,4,4,"Sam Curran to Rahmanullah Gurbaz, Four,"
2,2,2.2,14,176,202,0,0,"Sam Curran to Rahmanullah Gurbaz, no run,"
2,2,2.3,15,176,202,1,1,"Sam Curran to Rahmanullah Gurbaz, 1 run,"
2,2,2.4,16,234,202,1,1,"Sam Curran to Venkatesh Iyer, 1 run,"
2,2,2.5,17,176,202,0,0,"Sam Curran to Rahmanullah Gurbaz, no run,"
2,2,2.6,18,176,202,1,1,"Sam Curran to Rahmanullah Gurbaz, 1 run,"
2,2,3.1,19,176,29,0,0,"Arshdeep Singh to Rahmanullah Gurbaz, no run,"
2,2,3.2,20,176,29,0,0,"Arshdeep Singh to Rahmanullah Gurbaz, no run,"
2,2,3.3,21,176,29,0,0,"Arshdeep Singh to Rahmanullah Gurbaz, no run,"
2,2,3.4,22,176,29,0,0,"Arshdeep Singh to Rahmanullah Gurbaz, no run,"
2,2,3.5,23,176,29,4,4,"Arshdeep Singh to Rahmanullah Gurbaz, Four,"
2,2,3.6,24,176,29,1,1,"Arshdeep Singh to Rahmanullah Gurbaz, 1 run,"
2,2,4.1,25,176,149,0,0,"Nathan Ellis to Rahmanullah Gurbaz, no run,"
2,2,4.2,26,176,149,0,w,"Nathan Ellis to Rahmanullah Gurbaz, no run,                           Wicket - b Nathan Ellis batsmen out 22(16)"
2,2,4.3,27,155,149,0,0,"Nathan Ellis to Nitish Rana, no run,"
2,2,4.4,28,155,149,4,4,"Nathan Ellis to Nitish Rana, Four,"
2,2,4.5,29,155,149,2,2,"Nathan Ellis to Nitish Rana, 2 runs,"
2,2,4.6,30,155,149,0,0,"Nathan Ellis to Nitish Rana, no run,"
2,2,5.1,31,234,214,0,0,"Sikandar Raza to Venkatesh Iyer, no run,"
2,2,5.2,32,234,214,1,1,"Sikandar Raza to Venkatesh Iyer, 1 run,"
2,2,5.3,33,155,214,1,1,"Sikandar Raza to Nitish Rana, 1 run,"
2,2,5.4,34,234,214,1,1wd,"Sikandar Raza to Venkatesh Iyer, 1 wide,"
2,2,5.4,35,234,214,0,0,"Sikandar Raza to Venkatesh Iyer, no run,"
2,2,5.5,36,234,214,4,4,"Sikandar Raza to Venkatesh Iyer, Four,"
2,2,5.6,37,234,214,4,4,"Sikandar Raza to Venkatesh Iyer, Four,"
2,2,6.1,38,155,149,1,1lb,"Nathan Ellis to Nitish Rana, 1 leg bye,"
2,2,6.2,39,234,149,1,1,"Nathan Ellis to Venkatesh Iyer, 1 run,"
2,2,6.3,40,155,149,0,0,"Nathan Ellis to Nitish Rana, no run,"
2,2,6.4,41,155,149,0,0,"Nathan Ellis to Nitish Rana, no run,"
2,2,6.5,42,155,149,1,1,"Nathan Ellis to Nitish Rana, 1 run,"
2,2,6.6,43,234,149,1,1,"Nathan Ellis to Venkatesh Iyer, 1 run,"
2,2,7.1,44,234,214,2,2,"Sikandar Raza to Venkatesh Iyer, 2 runs,"
2,2,7.2,45,234,214,1,1,"Sikandar Raza to Venkatesh Iyer, 1 run,"
2,2,7.3,46,155,214,1,1,"Sikandar Raza to Nitish Rana, 1 run,"
2,2,7.4,47,234,214,1,1,"Sikandar Raza to Venkatesh Iyer, 1 run,"
2,2,7.5,48,155,214,4,4,"Sikandar Raza to Nitish Rana, Four,"
2,2,7.6,49,155,214,1,1b,"Sikandar Raza to Nitish Rana, 1 bye,"
2,2,8.1,50,155,190,4,4,"Rishi Dhawan to Nitish Rana, Four,"
2,2,8.2,51,155,190,6,6,"Rishi Dhawan to Nitish Rana, Six,"
2,2,8.3,52,155,190,1,1,"Rishi Dhawan to Nitish Rana, 1 run,"
2,2,8.4,53,234,190,0,0,"Rishi Dhawan to Venkatesh Iyer, no run,"
2,2,8.5,54,234,190,4,4,"Rishi Dhawan to Venkatesh Iyer, Four,"
2,2,8.6,55,234,190,0,0,"Rishi Dhawan to Venkatesh Iyer, no run,"
2,2,9.1,56,155,214,0,0,"Sikandar Raza to Nitish Rana, no run,"
2,2,9.2,57,155,214,0,w,"Sikandar Raza to Nitish Rana, no run,                           Wicket - c RD Chahar b Sikandar Raza batsmen out 24(17)"
2,2,9.3,58,188,214,1,1,"Sikandar Raza to Rinku Singh, 1 run,"
2,2,9.4,59,234,214,1,1,"Sikandar Raza to Venkatesh Iyer, 1 run,"
2,2,9.5,60,188,214,2,2,"Sikandar Raza to Rinku Singh, 2 runs,"
2,2,9.6,61,188,214,1,1,"Sikandar Raza to Rinku Singh, 1 run,"
2,2,10.1,62,188,177,0,w,"Rahul Chahar to Rinku Singh, no run,                           Wicket - c Sikandar Raza b RD Chahar batsmen out 4(4)"
2,2,10.2,63,22,177,1,1,"Rahul Chahar to Andre Russell, 1 run,"
2,2,10.3,64,234,177,0,0,"Rahul Chahar to Venkatesh Iyer, no run,"
2,2,10.4,65,234,177,1,1,"Rahul Chahar to Venkatesh Iyer, 1 run,"
2,2,10.5,66,22,177,1,1,"Rahul Chahar to Andre Russell, 1 run,"
2,2,10.6,67,234,177,0,0,"Rahul Chahar to Venkatesh Iyer, no run,"
2,2,11.1,68,22,69,2,2,"Harpreet Brar to Andre Russell, 2 runs,"
2,2,11.2,69,22,69,0,0,"Harpreet Brar to Andre Russell, no run,"
2,2,11.3,70,22,69,4,4,"Harpreet Brar to Andre Russell, Four,"
2,2,11.4,71,22,69,1,1,"Harpreet Brar to Andre Russell, 1 run,"
2,2,11.5,72,234,69,0,0,"Harpreet Brar to Venkatesh Iyer, no run,"
2,2,11.6,73,234,69,1,1b,"Harpreet Brar to Venkatesh Iyer, 1 bye,"
2,2,12.1,74,234,177,1,1,"Rahul Chahar to Venkatesh Iyer, 1 run,"
2,2,12.2,75,22,177,6,6,"Rahul Chahar to Andre Russell, Six,"
2,2,12.3,76,22,177,0,0,"Rahul Chahar to Andre Russell, no run,"
2,2,12.4,77,22,177,1,1,"Rahul Chahar to Andre Russell, 1 run,"
2,2,12.5,78,234,177,1,1,"Rahul Chahar to Venkatesh Iyer, 1 run,"
2,2,12.6,79,22,177,0,0,"Rahul Chahar to Andre Russell, no run,"
2,2,13.1,80,234,149,1,1,"Nathan Ellis to Venkatesh Iyer, 1 run,"
2,2,13.2,81,22,149,4,4,"Nathan Ellis to Andre Russell, Four,"
2,2,13.3,82,22,149,2,2,"Nathan Ellis to Andre Russell, 2 runs,"
2,2,13.4,83,22,149,2,2nb,"Nathan Ellis to Andre Russell, 2 no ball,"
2,2,13.4,84,234,149,7,7nb,"Nathan Ellis to Venkatesh Iyer, 7 no ball,"
2,2,13.4,85,234,149,1,1,"Nathan Ellis to Venkatesh Iyer, 1 run,"
2,2,13.5,86,22,149,0,0,"Nathan Ellis to Andre Russell, no run,"
2,2,13.6,87,22,149,1,1,"Nathan Ellis to Andre Russell, 1 run,"
2,2,14.1,88,22,202,1,1,"Sam Curran to Andre Russell, 1 run,"
2,2,14.2,89,234,202,1,1,"Sam Curran to Venkatesh Iyer, 1 run,"
2,2,14.3,90,22,202,6,6,"Sam Curran to Andre Russell, Six,"
2,2,14.4,91,22,202,4,4,"Sam Curran to Andre Russell, Four,"
2,2,14.5,92,22,202,0,w,"Sam Curran to Andre Russell, no run,                           Wicket - c Sikandar Raza b Sam Curran batsmen out 35(19)"
2,2,14.6,93,209,202,6,6,"Sam Curran to Shardul Thakur, Six,"
2,2,15.1,94,234,29,1,1,"Arshdeep Singh to Venkatesh Iyer, 1 run,"
2,2,15.2,95,209,29,1,1,"Arshdeep Singh to Shardul Thakur, 1 run,"
2,2,15.3,96,234,29,0,w,"Arshdeep Singh to Venkatesh Iyer, no run,                           Wicket - c RD Chahar b Arshdeep Singh batsmen out 34(28)"
2,2,15.4,97,216,29,1,1,"Arshdeep Singh to Sunil Narine, 1 run,"
2,2,15.5,98,209,29,1,1,"Arshdeep Singh to Shardul Thakur, 1 run,"
2,2,15.6,99,216,29,6,6,"Arshdeep Singh to Sunil Narine, Six,"
3,1,0.1,1,94,101,1,1,"Khaleel Ahmed to KL Rahul, 1 run,"
3,1,0.2,2,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,0.3,3,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,0.4,4,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,0.5,5,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,0.6,6,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,1.1,7,94,143,0,0,"Mukesh Kumar to KL Rahul, no run,"
3,1,1.2,8,94,143,0,0,"Mukesh Kumar to KL Rahul, no run,"
3,1,1.3,9,94,143,0,0,"Mukesh Kumar to KL Rahul, no run,"
3,1,1.4,10,94,143,1,1,"Mukesh Kumar to KL Rahul, 1 run,"
3,1,1.5,11,109,143,2,2,"Mukesh Kumar to Kyle Mayers, 2 runs,"
3,1,1.6,12,109,143,2,2,"Mukesh Kumar to Kyle Mayers, 2 runs,"
3,1,2.1,13,94,101,1,1b,"Khaleel Ahmed to KL Rahul, 1 bye,"
3,1,2.2,14,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,2.3,15,109,101,0,0,"Khaleel Ahmed to Kyle Mayers, no run,"
3,1,2.4,16,109,101,4,4,"Khaleel Ahmed to Kyle Mayers, Four,"
3,1,2.5,17,109,101,1,1,"Khaleel Ahmed to Kyle Mayers, 1 run,"
3,1,2.6,18,94,101,0,0,"Khaleel Ahmed to KL Rahul, no run,"
3,1,3.1,19,109,41,1,1,"Chetan Sakariya to Kyle Mayers, 1 run,"
3,1,3.2,20,94,41,0,0,"Chetan Sakariya to KL Rahul, no run,"
3,1,3.3,21,94,41,0,0,"Chetan Sakariya to KL Rahul, no run,"
3,1,3.4,22,94,41,6,6,"Chetan Sakariya to KL Rahul, Six,"
3,1,3.5,23,94,41,0,0,"Chetan Sakariya to KL Rahul, no run,"
3,1,3.6,24,94,41,0,w,"Chetan Sakariya to KL Rahul, no run,                           Wicket - c Axar Patel b C Sakariya batsmen out 8(12)"
3,1,4.1,25,109,143,1,1,"Mukesh Kumar to Kyle Mayers, 1 run,"
3,1,4.2,26,52,143,0,0,"Mukesh Kumar to Deepak Hooda, no run,"
3,1,4.3,27,52,143,1,1,"Mukesh Kumar to Deepak Hooda, 1 run,"
3,1,4.4,28,109,143,2,2,"Mukesh Kumar to Kyle Mayers, 2 runs,"
3,1,4.5,29,109,143,1,1,"Mukesh Kumar to Kyle Mayers, 1 run,"
3,1,4.6,30,52,143,1,1,"Mukesh Kumar to Deepak Hooda, 1 run,"
3,1,5.1,31,52,41,0,0,"Chetan Sakariya to Deepak Hooda, no run,"
3,1,5.2,32,52,41,1,1,"Chetan Sakariya to Deepak Hooda, 1 run,"
3,1,5.3,33,109,41,1,1,"Chetan Sakariya to Kyle Mayers, 1 run,"
3,1,5.4,34,52,41,0,0,"Chetan Sakariya to Deepak Hooda, no run,"
3,1,5.5,35,52,41,1,1,"Chetan Sakariya to Deepak Hooda, 1 run,"
3,1,5.6,36,109,41,2,2,"Chetan Sakariya to Kyle Mayers, 2 runs,"
3,1,6.1,37,52,143,1,1,"Mukesh Kumar to Deepak Hooda, 1 run,"
3,1,6.2,38,109,143,6,6,"Mukesh Kumar to Kyle Mayers, Six,"
3,1,6.3,39,109,143,1,1,"Mukesh Kumar to Kyle Mayers, 1 run,"
3,1,6.4,40,52,143,1,1,"Mukesh Kumar to Deepak Hooda, 1 run,"
3,1,6.5,41,109,143,6,6,"Mukesh Kumar to Kyle Mayers, Six,"
3,1,6.6,42,109,143,1,1,"Mukesh Kumar to Kyle Mayers, 1 run,"
3,1,7.1,43,109,32,4,4,"Axar Patel to Kyle Mayers, Four,"
3,1,7.2,44,109,32,6,6,"Axar Patel to Kyle Mayers, Six,"
3,1,7.3,45,109,32,0,0,"Axar Patel to Kyle Mayers, no run,"
3,1,7.4,46,109,32,1,1,"Axar Patel to Kyle Mayers, 1 run,"
3,1,7.5,47,52,32,3,3,"Axar Patel to Deepak Hooda, 3 runs,"
3,1,7.6,48,109,32,0,0,"Axar Patel to Kyle Mayers, no run,"
3,1,8.1,49,52,105,1,1,"Kuldeep Yadav to Deepak Hooda, 1 run,"
3,1,8.2,50,109,105,2,2,"Kuldeep Yadav to Kyle Mayers, 2 runs,"
3,1,8.3,51,109,105,6,6,"Kuldeep Yadav to Kyle Mayers, Six,"
3,1,8.4,52,109,105,1,1,"Kuldeep Yadav to Kyle Mayers, 1 run,"
3,1,8.5,53,52,105,2,2,"Kuldeep Yadav to Deepak Hooda, 2 runs,"
3,1,8.6,54,52,105,1,1,"Kuldeep Yadav to Deepak Hooda, 1 run,"
3,1,9.1,55,52,32,1,1,"Axar Patel to Deepak Hooda, 1 run,"
3,1,9.2,56,109,32,6,6,"Axar Patel to Kyle Mayers, Six,"
3,1,9.3,57,109,32,6,6,"Axar Patel to Kyle Mayers, Six,"
3,1,9.4,58,109,32,1,1,"Axar Patel to Kyle Mayers, 1 run,"
3,1,9.5,59,52,32,2,2,"Axar Patel to Deepak Hooda, 2 runs,"
3,1,9.6,60,52,32,0,0,"Axar Patel to Deepak Hooda, no run,"
3,1,10.1,61,109,105,6,6,"Kuldeep Yadav to Kyle Mayers, Six,"
3,1,10.2,62,109,105,0,0,"Kuldeep Yadav to Kyle Mayers, no run,"
3,1,10.3,63,109,105,1,1,"Kuldeep Yadav to Kyle Mayers, 1 run,"
3,1,10.4,64,52,105,1,1,"Kuldeep Yadav to Deepak Hooda, 1 run,"
3,1,10.5,65,109,105,1,1,"Kuldeep Yadav to Kyle Mayers, 1 run,"
3,1,10.6,66,52,105,0,w,"Kuldeep Yadav to Deepak Hooda, no run,                           Wicket - c David Warner b KL Yadav batsmen out 17(18)"
3,1,11.1,67,109,32,1,1,"Axar Patel to Kyle Mayers, 1 run,"
3,1,11.2,68,103,32,1,1,"Axar Patel to Krunal Pandya, 1 run,"
3,1,11.3,69,109,32,0,w,"Axar Patel to Kyle Mayers, no run,                           Wicket - b Axar Patel batsmen out 73(38)"
3,1,11.4,70,127,32,0,0,"Axar Patel to Marcus Stoinis, no run,"
3,1,11.5,71,127,32,1,1,"Axar Patel to Marcus Stoinis, 1 run,"
3,1,11.6,72,103,32,0,0,"Axar Patel to Krunal Pandya, no run,"
3,1,12.1,73,127,105,1,1,"Kuldeep Yadav to Marcus Stoinis, 1 run,"
3,1,12.2,74,103,105,1,1,"Kuldeep Yadav to Krunal Pandya, 1 run,"
3,1,12.3,75,127,105,6,6,"Kuldeep Yadav to Marcus Stoinis, Six,"
3,1,12.4,76,127,105,1,1,"Kuldeep Yadav to Marcus Stoinis, 1 run,"
3,1,12.5,77,103,105,1,1lb,"Kuldeep Yadav to Krunal Pandya, 1 leg bye,"
3,1,12.6,78,127,105,1,1,"Kuldeep Yadav to Marcus Stoinis, 1 run,"
3,1,13.1,79,127,32,1,1,"Axar Patel to Marcus Stoinis, 1 run,"
3,1,13.2,80,103,32,1,1,"Axar Patel to Krunal Pandya, 1 run,"
3,1,13.3,81,127,32,0,0,"Axar Patel to Marcus Stoinis, no run,"
3,1,13.4,82,127,32,1,1,"Axar Patel to Marcus Stoinis, 1 run,"
3,1,13.5,83,103,32,0,0,"Axar Patel to Krunal Pandya, no run,"
3,1,13.6,84,103,32,2,2,"Axar Patel to Krunal Pandya, 2 runs,"
3,1,14.1,85,127,101,0,w,"Khaleel Ahmed to Marcus Stoinis, no run,                           Wicket - c SN Khan b KK Ahmed batsmen out 12(10)"
3,1,14.2,86,153,101,0,0,"Khaleel Ahmed to Nicholas Pooran, no run,"
3,1,14.3,87,153,101,0,0,"Khaleel Ahmed to Nicholas Pooran, no run,"
3,1,14.4,88,153,101,4,4,"Khaleel Ahmed to Nicholas Pooran, Four,"
3,1,14.5,89,153,101,6,6,"Khaleel Ahmed to Nicholas Pooran, Six,"
3,1,14.6,90,153,101,0,0,"Khaleel Ahmed to Nicholas Pooran, no run,"
3,1,15.1,91,103,105,1,1lb,"Kuldeep Yadav to Krunal Pandya, 1 leg bye,"
3,1,15.2,92,153,105,0,0,"Kuldeep Yadav to Nicholas Pooran, no run,"
3,1,15.3,93,153,105,0,0,"Kuldeep Yadav to Nicholas Pooran, no run,"
3,1,15.4,94,153,105,2,2,"Kuldeep Yadav to Nicholas Pooran, 2 runs,"
3,1,15.5,95,153,105,0,0,"Kuldeep Yadav to Nicholas Pooran, no run,"
3,1,15.6,96,153,105,1,1,"Kuldeep Yadav to Nicholas Pooran, 1 run,"
3,1,16.1,97,153,41,0,0,"Chetan Sakariya to Nicholas Pooran, no run,"
3,1,16.2,98,153,41,6,6,"Chetan Sakariya to Nicholas Pooran, Six,"
3,1,16.3,99,153,41,4,4,"Chetan Sakariya to Nicholas Pooran, Four,"
3,1,16.4,100,153,41,1,1wd,"Chetan Sakariya to Nicholas Pooran, 1 wide,"
3,1,16.4,101,153,41,1,1,"Chetan Sakariya to Nicholas Pooran, 1 run,"
3,1,16.5,102,103,41,6,6,"Chetan Sakariya to Krunal Pandya, Six,"
3,1,16.6,103,103,41,1,1,"Chetan Sakariya to Krunal Pandya, 1 run,"
3,1,17.1,104,103,143,1,1,"Mukesh Kumar to Krunal Pandya, 1 run,"
3,1,17.2,105,153,143,1,1,"Mukesh Kumar to Nicholas Pooran, 1 run,"
3,1,17.3,106,103,143,1,1,"Mukesh Kumar to Krunal Pandya, 1 run,"
3,1,17.4,107,153,143,0,0,"Mukesh Kumar to Nicholas Pooran, no run,"
3,1,17.5,108,153,143,1,1wd,"Mukesh Kumar to Nicholas Pooran, 1 wide,"
3,1,17.5,109,153,143,2,2,"Mukesh Kumar to Nicholas Pooran, 2 runs,"
3,1,17.6,110,153,143,1,1,"Mukesh Kumar to Nicholas Pooran, 1 run,"
3,1,18.1,111,153,101,6,6,"Khaleel Ahmed to Nicholas Pooran, Six,"
3,1,18.2,112,153,101,2,2,"Khaleel Ahmed to Nicholas Pooran, 2 runs,"
3,1,18.3,113,153,101,0,w,"Khaleel Ahmed to Nicholas Pooran, no run,                           Wicket - c P Shaw b KK Ahmed batsmen out 36(21)"
3,1,18.4,114,33,101,4,4,"Khaleel Ahmed to Ayush Badoni, Four,"
3,1,18.5,115,33,101,0,0,"Khaleel Ahmed to Ayush Badoni, no run,"
3,1,18.6,116,33,101,1,1wd,"Khaleel Ahmed to Ayush Badoni, 1 wide,"
3,1,18.6,117,33,101,1,1,"Khaleel Ahmed to Ayush Badoni, 1 run,"
3,1,19.1,118,33,41,1,1,"Chetan Sakariya to Ayush Badoni, 1 run,"
3,1,19.2,119,103,41,1,1wd,"Chetan Sakariya to Krunal Pandya, 1 wide,"
3,1,19.2,120,103,41,1,1,"Chetan Sakariya to Krunal Pandya, 1 run,"
3,1,19.3,121,33,41,1,1wd,"Chetan Sakariya to Ayush Badoni, 1 wide,"
3,1,19.3,122,33,41,6,6,"Chetan Sakariya to Ayush Badoni, Six,"
3,1,19.4,123,33,41,6,6,"Chetan Sakariya to Ayush Badoni, Six,"
3,1,19.5,124,33,41,0,w,"Chetan Sakariya to Ayush Badoni, no run,                           Wicket - c SN Khan b C Sakariya batsmen out 18(7)"
3,1,19.6,125,102,41,6,6,"Chetan Sakariya to Krishnappa Gowtham, Six,"
3,2,0.1,1,166,109,1,1,"Kyle Mayers to Prithvi Shaw, 1 run,"
3,2,0.2,2,48,109,1,1wd,"Kyle Mayers to David Warner, 1 wide,"
3,2,0.2,3,48,109,0,0,"Kyle Mayers to David Warner, no run,"
3,2,0.3,4,48,109,4,4,"Kyle Mayers to David Warner, Four,"
3,2,0.4,5,48,109,0,0,"Kyle Mayers to David Warner, no run,"
3,2,0.5,6,48,109,0,0,"Kyle Mayers to David Warner, no run,"
3,2,0.6,7,48,109,1,1,"Kyle Mayers to David Warner, 1 run,"
3,2,1.1,8,48,86,1,1wd,"Jaydev Unadkat to David Warner, 1 wide,"
3,2,1.1,9,48,86,1,1,"Jaydev Unadkat to David Warner, 1 run,"
3,2,1.2,10,166,86,4,4,"Jaydev Unadkat to Prithvi Shaw, Four,"
3,2,1.3,11,166,86,1,1,"Jaydev Unadkat to Prithvi Shaw, 1 run,"
3,2,1.4,12,48,86,4,4,"Jaydev Unadkat to David Warner, Four,"
3,2,1.5,13,48,86,2,2,"Jaydev Unadkat to David Warner, 2 runs,"
3,2,1.6,14,48,86,4,4,"Jaydev Unadkat to David Warner, Four,"
3,2,2.1,15,166,102,4,4,"Krishnappa Gowtham to Prithvi Shaw, Four,"
3,2,2.2,16,166,102,1,1,"Krishnappa Gowtham to Prithvi Shaw, 1 run,"
3,2,2.3,17,48,102,0,0,"Krishnappa Gowtham to David Warner, no run,"
3,2,2.4,18,48,102,0,0,"Krishnappa Gowtham to David Warner, no run,"
